campana_id,cliente_id,nombre_campana,tipo_campana,variante_ab,fecha_envio,abierto,clic,convirtio,ingreso_generado
74194,2649,"Black Friday 2023",Correo,A,2023-12-03,1,0,0,0.00
74195,1814,"VIP Exclusivo Agosto",Correo,B,2023-06-04,0,0,0,0.00
74196,2324,"Reactivación Q1 2024",Push,A,2024-01-02,0,0,0,0.00
74197,1483,"Fidelización Recurrentes",Correo,B,2023-08-25,0,0,0,0.00
74198,2610,"Black Friday 2023",WhatsApp,A,2022-02-01,0,0,0,0.00
74199,2512,"Día de la Madre 2024",WhatsApp,A,2023-04-05,0,0,0,0.00
74200,1165,"Día de la Madre 2024",Correo,A,2023-03-21,0,0,0,0.00
74201,1719,"Recuperación Carrito Abandonado",Correo,B,2024-03-05,0,0,0,0.00
74202,2061,"Día de la Madre 2024",WhatsApp,A,2023-01-22,0,0,0,0.00
74203,1605,"Bienvenida Nuevo Cliente",Push,A,2023-06-08,0,0,0,0.00
74204,2631,"Fidelización Recurrentes",SMS,B,2023-03-27,1,0,0,0.00
74205,1531,"Día de la Madre 2024",WhatsApp,B,2023-07-31,0,0,0,0.00
74206,1113,"VIP Exclusivo Agosto",Push,B,2023-05-12,0,0,0,0.00
74207,2782,"Bienvenida Nuevo Cliente",SMS,B,2022-10-18,0,0,0,0.00
74208,2119,"Cyber Wow Mayo 2024",SMS,B,2022-03-22,0,0,0,0.00
74209,2858,"Fidelización Recurrentes",Correo,B,2022-05-04,0,0,0,0.00
74210,1706,"VIP Exclusivo Agosto",WhatsApp,A,2023-08-26,0,0,0,0.00
74211,2678,"Campaña Navidad 2023",Correo,B,2022-08-23,0,0,0,0.00
74212,1172,"Reactivación Q1 2024",Push,B,2022-01-08,0,0,0,0.00
74213,1844,"Día de la Madre 2024",Push,B,2023-05-25,0,0,0,0.00
74214,1463,"VIP Exclusivo Agosto",Correo,B,2023-11-06,0,0,0,0.00
74215,2608,"Campaña Navidad 2023",SMS,A,2024-07-27,1,0,0,0.00
74216,1176,"Cyber Wow Mayo 2024",Correo,B,2023-01-30,0,0,0,0.00
74217,1641,"Día de la Madre 2024",Push,B,2024-08-09,0,0,0,0.00
74218,1925,"VIP Exclusivo Agosto",WhatsApp,B,2024-01-29,1,0,0,0.00
74219,1851,"Bienvenida Nuevo Cliente",Correo,B,2024-08-28,0,0,0,0.00
74220,2543,"Black Friday 2023",WhatsApp,A,2024-02-13,0,0,0,0.00
74221,1995,"Campaña Navidad 2023",Push,B,2024-02-19,0,0,0,0.00
74222,2478,"Cyber Wow Mayo 2024",Correo,B,2024-01-26,0,0,0,0.00
74223,1032,"Recuperación Carrito Abandonado",Push,B,2022-05-29,0,0,0,0.00
74224,1116,"Bienvenida Nuevo Cliente",SMS,A,2023-09-08,0,0,0,0.00
74225,1286,"Campaña Navidad 2023",WhatsApp,A,2022-09-29,0,0,0,0.00
74226,1341,"Recuperación Carrito Abandonado",Push,B,2022-04-07,1,0,0,0.00
74227,2115,"VIP Exclusivo Agosto",Push,B,2023-03-22,1,0,0,0.00
74228,1286,"Bienvenida Nuevo Cliente",WhatsApp,B,2022-07-10,1,0,0,0.00
74229,2939,"Recuperación Carrito Abandonado",Correo,A,2023-10-18,0,0,0,0.00
74230,2874,"Día de la Madre 2024",Push,A,2023-11-11,0,0,0,0.00
74231,2304,"Reactivación Q1 2024",Correo,A,2022-03-04,0,0,0,0.00
74232,1619,"Campaña Navidad 2023",Push,A,2023-08-13,1,0,0,0.00
74233,2551,"Día de la Madre 2024",Push,B,2023-01-14,1,0,0,0.00
74234,2578,"Campaña Navidad 2023",Correo,B,2023-04-13,0,0,0,0.00
74235,1008,"Campaña Navidad 2023",Push,B,2024-06-23,0,0,0,0.00
74236,2324,"Bienvenida Nuevo Cliente",Push,B,2023-12-01,0,0,0,0.00
74237,1825,"Fidelización Recurrentes",Push,A,2024-12-08,1,0,0,0.00
74238,1900,"Cyber Wow Mayo 2024",SMS,B,2024-01-26,0,0,0,0.00
74239,2800,"Black Friday 2023",Push,A,2022-09-30,0,0,0,0.00
74240,1765,"Fidelización Recurrentes",Push,A,2024-03-08,0,0,0,0.00
74241,1832,"Fidelización Recurrentes",SMS,B,2022-12-27,0,0,0,0.00
74242,2075,"Día de la Madre 2024",Push,B,2024-09-18,0,0,0,0.00
74243,2688,"Campaña Navidad 2023",WhatsApp,B,2023-05-28,0,0,0,0.00
74244,1066,"VIP Exclusivo Agosto",Correo,A,2022-04-19,0,0,0,0.00
74245,1588,"Bienvenida Nuevo Cliente",Correo,B,2024-10-10,0,0,0,0.00
74246,2177,"Día de la Madre 2024",Correo,A,2024-04-14,0,0,0,0.00
74247,1398,"Fidelización Recurrentes",WhatsApp,A,2024-06-09,0,0,0,0.00
74248,1395,"Recuperación Carrito Abandonado",Correo,B,2022-03-01,1,0,0,0.00
74249,2889,"Black Friday 2023",SMS,B,2022-07-22,1,0,0,0.00
74250,1551,"Black Friday 2023",Correo,A,2023-04-04,0,0,0,0.00
74251,1096,"Bienvenida Nuevo Cliente",Correo,B,2023-08-27,0,0,0,0.00
74252,1844,"Día de la Madre 2024",Correo,A,2023-08-25,0,0,0,0.00
74253,1562,"Día de la Madre 2024",Push,B,2022-07-24,0,0,0,0.00
74254,1321,"VIP Exclusivo Agosto",Push,B,2022-10-06,0,0,0,0.00
74255,1668,"Black Friday 2023",Push,B,2023-08-13,1,0,0,0.00
74256,2225,"VIP Exclusivo Agosto",Correo,A,2022-08-09,1,0,0,0.00
74257,1944,"Bienvenida Nuevo Cliente",SMS,B,2022-09-08,0,0,0,0.00
74258,2877,"VIP Exclusivo Agosto",SMS,B,2024-10-10,1,0,0,0.00
74259,2188,"Cyber Wow Mayo 2024",WhatsApp,B,2024-10-30,0,0,0,0.00
74260,1773,"Fidelización Recurrentes",WhatsApp,A,2024-03-29,0,0,0,0.00
74261,2588,"VIP Exclusivo Agosto",Push,A,2023-05-14,0,0,0,0.00
74262,1665,"Recuperación Carrito Abandonado",Push,A,2023-08-01,0,0,0,0.00
74263,2083,"VIP Exclusivo Agosto",SMS,B,2024-11-28,0,0,0,0.00
74264,1107,"VIP Exclusivo Agosto",WhatsApp,B,2023-08-05,0,0,0,0.00
74265,2383,"VIP Exclusivo Agosto",Push,B,2024-05-20,0,0,0,0.00
74266,1812,"VIP Exclusivo Agosto",WhatsApp,A,2023-11-03,1,0,0,0.00
74267,1621,"Black Friday 2023",SMS,A,2023-12-04,0,0,0,0.00
74268,2057,"Día de la Madre 2024",Correo,A,2022-05-22,1,0,0,0.00
74269,2325,"Campaña Navidad 2023",Correo,A,2023-12-04,0,0,0,0.00
74270,2822,"Fidelización Recurrentes",Correo,A,2023-01-08,0,0,0,0.00
74271,1223,"Recuperación Carrito Abandonado",Push,A,2023-05-01,0,0,0,0.00
74272,2816,"Reactivación Q1 2024",WhatsApp,B,2022-06-29,0,0,0,0.00
74273,1526,"Fidelización Recurrentes",Push,B,2023-05-11,0,0,0,0.00
74274,1809,"Día de la Madre 2024",SMS,B,2022-11-26,0,0,0,0.00
74275,2801,"Reactivación Q1 2024",WhatsApp,A,2022-09-04,0,0,0,0.00
74276,1523,"Cyber Wow Mayo 2024",Correo,B,2022-06-27,0,0,0,0.00
74277,2998,"Black Friday 2023",SMS,A,2024-02-11,1,0,0,0.00
74278,2197,"Reactivación Q1 2024",Correo,A,2022-01-07,1,0,0,0.00
74279,1626,"Black Friday 2023",Correo,B,2024-01-08,0,0,0,0.00
74280,2528,"Black Friday 2023",Push,A,2024-05-16,0,0,0,0.00
74281,2031,"Recuperación Carrito Abandonado",WhatsApp,B,2022-04-13,1,0,0,0.00
74282,1173,"Reactivación Q1 2024",WhatsApp,B,2024-02-08,0,0,0,0.00
74283,2303,"Día de la Madre 2024",SMS,B,2024-03-12,1,0,0,0.00
74284,2974,"Reactivación Q1 2024",Push,A,2023-06-24,1,0,0,0.00
74285,2730,"VIP Exclusivo Agosto",Correo,B,2024-04-10,1,1,0,0.00
74286,2975,"Bienvenida Nuevo Cliente",SMS,B,2022-08-31,0,0,0,0.00
74287,2272,"Recuperación Carrito Abandonado",Push,B,2022-08-29,0,0,0,0.00
74288,1625,"Recuperación Carrito Abandonado",Push,A,2022-11-29,1,0,0,0.00
74289,1461,"Reactivación Q1 2024",SMS,A,2022-10-09,1,0,0,0.00
74290,2486,"Black Friday 2023",Correo,A,2022-03-15,0,0,0,0.00
74291,2421,"Fidelización Recurrentes",Correo,A,2023-04-25,0,0,0,0.00
74292,2697,"VIP Exclusivo Agosto",Correo,A,2022-12-25,0,0,0,0.00
74293,1992,"VIP Exclusivo Agosto",WhatsApp,A,2023-06-01,0,0,0,0.00
74294,2464,"Recuperación Carrito Abandonado",Push,A,2023-11-18,1,0,0,0.00
74295,2851,"Bienvenida Nuevo Cliente",SMS,A,2024-12-31,0,0,0,0.00
74296,1111,"VIP Exclusivo Agosto",Correo,B,2024-03-13,1,0,0,0.00
74297,2854,"Cyber Wow Mayo 2024",Correo,A,2023-10-27,0,0,0,0.00
74298,2931,"Reactivación Q1 2024",Correo,B,2022-09-05,1,0,0,0.00
74299,2103,"Bienvenida Nuevo Cliente",Push,B,2022-06-13,1,0,0,0.00
74300,2049,"Bienvenida Nuevo Cliente",SMS,A,2023-06-21,0,0,0,0.00
74301,2948,"Bienvenida Nuevo Cliente",WhatsApp,B,2023-06-11,0,0,0,0.00
74302,1858,"Fidelización Recurrentes",Push,A,2024-01-26,0,0,0,0.00
74303,2814,"Día de la Madre 2024",WhatsApp,A,2022-09-13,1,0,0,0.00
74304,2286,"Recuperación Carrito Abandonado",Correo,A,2022-12-01,1,0,0,0.00
74305,2825,"Cyber Wow Mayo 2024",Push,B,2023-04-06,0,0,0,0.00
74306,1432,"Campaña Navidad 2023",Push,A,2023-08-05,0,0,0,0.00
74307,1196,"Bienvenida Nuevo Cliente",Push,A,2022-01-03,0,0,0,0.00
74308,2497,"Día de la Madre 2024",SMS,A,2024-08-17,1,0,0,0.00
74309,2760,"Fidelización Recurrentes",WhatsApp,A,2024-01-17,0,0,0,0.00
74310,2798,"Black Friday 2023",Correo,B,2022-09-10,0,0,0,0.00
74311,2082,"Día de la Madre 2024",Correo,B,2022-02-21,1,0,0,0.00
74312,2317,"Reactivación Q1 2024",WhatsApp,A,2024-12-09,0,0,0,0.00
74313,2522,"Cyber Wow Mayo 2024",Push,B,2023-12-24,0,0,0,0.00
74314,2973,"Día de la Madre 2024",SMS,B,2023-04-16,0,0,0,0.00
74315,2239,"Black Friday 2023",SMS,B,2024-08-28,0,0,0,0.00
74316,1841,"Black Friday 2023",SMS,A,2022-08-23,0,0,0,0.00
74317,1813,"Campaña Navidad 2023",Push,B,2024-07-30,0,0,0,0.00
74318,1715,"Cyber Wow Mayo 2024",Push,A,2024-08-09,0,0,0,0.00
74319,2332,"Black Friday 2023",Push,A,2024-08-07,0,0,0,0.00
74320,2918,"Campaña Navidad 2023",SMS,A,2023-10-02,0,0,0,0.00
74321,2792,"VIP Exclusivo Agosto",Correo,A,2022-09-19,1,0,0,0.00
74322,2247,"Día de la Madre 2024",Correo,A,2022-03-06,1,0,0,0.00
74323,1962,"Black Friday 2023",Push,A,2024-03-22,0,0,0,0.00
74324,1553,"Recuperación Carrito Abandonado",WhatsApp,A,2023-05-29,0,0,0,0.00
74325,1804,"Día de la Madre 2024",Correo,A,2023-10-17,0,0,0,0.00
74326,2416,"Recuperación Carrito Abandonado",WhatsApp,A,2022-02-04,0,0,0,0.00
74327,1855,"Black Friday 2023",Correo,B,2023-04-16,0,0,0,0.00
74328,2261,"Bienvenida Nuevo Cliente",SMS,B,2024-01-18,1,0,0,0.00
74329,2883,"Cyber Wow Mayo 2024",Correo,A,2024-03-29,0,0,0,0.00
74330,1878,"Reactivación Q1 2024",WhatsApp,B,2023-05-01,0,0,0,0.00
74331,2931,"Black Friday 2023",Push,B,2022-07-04,0,0,0,0.00
74332,1792,"Black Friday 2023",WhatsApp,B,2023-06-08,0,0,0,0.00
74333,2885,"Bienvenida Nuevo Cliente",Correo,A,2022-08-20,0,0,0,0.00
74334,1841,"Fidelización Recurrentes",Push,B,2023-03-14,0,0,0,0.00
74335,2943,"Black Friday 2023",Correo,B,2023-03-21,0,0,0,0.00
74336,1708,"Bienvenida Nuevo Cliente",Push,A,2024-10-25,0,0,0,0.00
74337,2240,"Campaña Navidad 2023",SMS,B,2024-08-30,1,0,0,0.00
74338,2410,"Black Friday 2023",Correo,A,2023-11-17,0,0,0,0.00
74339,2721,"Bienvenida Nuevo Cliente",Push,B,2023-03-26,0,0,0,0.00
74340,2569,"Reactivación Q1 2024",SMS,B,2023-11-23,0,0,0,0.00
74341,1854,"Día de la Madre 2024",WhatsApp,A,2024-01-27,0,0,0,0.00
74342,1380,"Bienvenida Nuevo Cliente",SMS,B,2023-06-13,0,0,0,0.00
74343,2586,"VIP Exclusivo Agosto",Correo,B,2023-04-09,1,0,0,0.00
74344,2359,"Fidelización Recurrentes",Push,A,2023-05-31,0,0,0,0.00
74345,1165,"Bienvenida Nuevo Cliente",SMS,A,2024-07-13,1,0,0,0.00
74346,2064,"Reactivación Q1 2024",Push,B,2024-12-31,0,0,0,0.00
74347,1733,"Reactivación Q1 2024",Push,B,2024-02-01,0,0,0,0.00
74348,1890,"Bienvenida Nuevo Cliente",WhatsApp,A,2024-02-02,0,0,0,0.00
74349,1191,"Cyber Wow Mayo 2024",Correo,A,2024-08-14,0,0,0,0.00
74350,2612,"VIP Exclusivo Agosto",Correo,B,2023-03-17,1,0,0,0.00
74351,1772,"Cyber Wow Mayo 2024",Push,A,2024-10-10,0,0,0,0.00
74352,2298,"Cyber Wow Mayo 2024",Push,A,2022-08-01,1,0,0,0.00
74353,2440,"VIP Exclusivo Agosto",Correo,B,2024-10-03,0,0,0,0.00
74354,2561,"Día de la Madre 2024",Correo,B,2023-08-05,0,0,0,0.00
74355,1812,"Cyber Wow Mayo 2024",Correo,A,2022-06-15,0,0,0,0.00
74356,2776,"Recuperación Carrito Abandonado",SMS,B,2024-07-11,1,0,0,0.00
74357,1543,"Black Friday 2023",SMS,A,2023-01-25,0,0,0,0.00
74358,2804,"Recuperación Carrito Abandonado",SMS,B,2024-04-02,0,0,0,0.00
74359,1895,"Campaña Navidad 2023",Correo,A,2024-02-24,1,0,0,0.00
74360,1462,"Campaña Navidad 2023",WhatsApp,B,2022-04-25,1,0,0,0.00
74361,1522,"Recuperación Carrito Abandonado",SMS,B,2022-04-08,0,0,0,0.00
74362,2211,"Fidelización Recurrentes",SMS,B,2024-03-03,0,0,0,0.00
74363,1421,"Recuperación Carrito Abandonado",Correo,B,2024-02-24,1,1,0,0.00
74364,1179,"VIP Exclusivo Agosto",Correo,B,2023-07-06,0,0,0,0.00
74365,1674,"Recuperación Carrito Abandonado",WhatsApp,B,2024-11-23,0,0,0,0.00
74366,2088,"Black Friday 2023",SMS,B,2024-06-20,1,1,0,0.00
74367,1513,"Campaña Navidad 2023",SMS,B,2023-03-12,1,0,0,0.00
74368,2176,"Fidelización Recurrentes",Correo,B,2022-07-09,1,0,0,0.00
74369,1722,"Cyber Wow Mayo 2024",Correo,B,2022-09-05,0,0,0,0.00
74370,2929,"Campaña Navidad 2023",SMS,A,2024-10-27,0,0,0,0.00
74371,1566,"VIP Exclusivo Agosto",Push,B,2024-12-27,1,0,0,0.00
74372,2424,"Recuperación Carrito Abandonado",Push,A,2024-10-19,0,0,0,0.00
74373,1839,"Recuperación Carrito Abandonado",Correo,B,2022-08-03,0,0,0,0.00
74374,2912,"Fidelización Recurrentes",Push,A,2023-07-29,0,0,0,0.00
74375,1798,"Campaña Navidad 2023",WhatsApp,B,2022-03-16,0,0,0,0.00
74376,1231,"Día de la Madre 2024",Correo,B,2024-05-30,1,1,0,0.00
74377,2540,"Recuperación Carrito Abandonado",Push,A,2023-11-24,0,0,0,0.00
74378,2699,"Campaña Navidad 2023",WhatsApp,A,2024-09-05,0,0,0,0.00
74379,1271,"Reactivación Q1 2024",Push,A,2022-08-15,1,0,0,0.00
74380,1250,"Recuperación Carrito Abandonado",SMS,B,2023-11-12,0,0,0,0.00
74381,2133,"Black Friday 2023",SMS,A,2022-07-12,0,0,0,0.00
74382,2262,"Recuperación Carrito Abandonado",SMS,B,2023-09-17,1,0,0,0.00
74383,1937,"Bienvenida Nuevo Cliente",Correo,A,2023-03-26,0,0,0,0.00
74384,2240,"Reactivación Q1 2024",WhatsApp,A,2023-05-16,0,0,0,0.00
74385,1291,"VIP Exclusivo Agosto",Correo,B,2022-04-11,1,0,0,0.00
74386,2226,"Fidelización Recurrentes",SMS,B,2023-02-20,0,0,0,0.00
74387,2134,"Reactivación Q1 2024",SMS,B,2022-06-06,0,0,0,0.00
74388,2110,"VIP Exclusivo Agosto",Correo,B,2022-01-31,1,0,0,0.00
74389,2404,"Bienvenida Nuevo Cliente",Correo,A,2023-07-19,0,0,0,0.00
74390,2624,"Black Friday 2023",WhatsApp,A,2023-06-30,0,0,0,0.00
74391,2842,"Black Friday 2023",Correo,A,2023-02-15,0,0,0,0.00
74392,1746,"Recuperación Carrito Abandonado",Push,B,2024-08-03,0,0,0,0.00
74393,2177,"Black Friday 2023",WhatsApp,A,2023-04-04,1,0,0,0.00
74394,1124,"Recuperación Carrito Abandonado",Push,A,2022-08-26,0,0,0,0.00
74395,1711,"Día de la Madre 2024",SMS,B,2024-02-09,0,0,0,0.00
74396,2025,"Reactivación Q1 2024",Push,A,2023-07-14,0,0,0,0.00
74397,2207,"VIP Exclusivo Agosto",Push,A,2022-05-18,1,0,0,0.00
74398,1724,"Black Friday 2023",SMS,A,2024-07-14,0,0,0,0.00
74399,2110,"Fidelización Recurrentes",Push,B,2022-11-25,1,1,0,0.00
74400,1428,"Día de la Madre 2024",WhatsApp,B,2024-04-10,0,0,0,0.00
74401,2811,"Fidelización Recurrentes",Correo,B,2024-10-11,0,0,0,0.00
74402,2195,"Black Friday 2023",Push,B,2024-01-24,0,0,0,0.00
74403,2808,"Recuperación Carrito Abandonado",Correo,B,2023-05-03,0,0,0,0.00
74404,1831,"Bienvenida Nuevo Cliente",Push,B,2024-07-04,1,0,0,0.00
74405,1118,"Fidelización Recurrentes",Correo,B,2022-11-18,1,0,0,0.00
74406,1223,"Campaña Navidad 2023",Push,A,2023-01-24,0,0,0,0.00
74407,2251,"Bienvenida Nuevo Cliente",Correo,B,2022-07-09,0,0,0,0.00
74408,2953,"Día de la Madre 2024",Correo,B,2024-03-18,0,0,0,0.00
74409,1715,"Recuperación Carrito Abandonado",Push,B,2023-06-10,0,0,0,0.00
74410,1002,"Día de la Madre 2024",WhatsApp,B,2024-03-20,0,0,0,0.00
74411,1079,"Campaña Navidad 2023",SMS,B,2022-07-30,0,0,0,0.00
74412,1388,"Reactivación Q1 2024",SMS,B,2022-04-14,1,0,0,0.00
74413,2662,"Bienvenida Nuevo Cliente",SMS,A,2023-05-29,0,0,0,0.00
74414,2581,"Campaña Navidad 2023",Correo,A,2022-07-23,0,0,0,0.00
74415,2183,"Fidelización Recurrentes",Push,B,2023-01-10,0,0,0,0.00
74416,1439,"Black Friday 2023",Correo,B,2022-01-20,0,0,0,0.00
74417,2719,"Recuperación Carrito Abandonado",Push,B,2022-03-04,0,0,0,0.00
74418,1701,"Black Friday 2023",SMS,B,2023-11-10,1,0,0,0.00
74419,2180,"Cyber Wow Mayo 2024",Correo,B,2023-01-01,1,0,0,0.00
74420,1208,"VIP Exclusivo Agosto",Correo,A,2023-08-30,0,0,0,0.00
74421,2309,"Fidelización Recurrentes",SMS,B,2022-03-03,0,0,0,0.00
74422,1665,"Fidelización Recurrentes",SMS,A,2022-09-02,0,0,0,0.00
74423,1158,"Día de la Madre 2024",WhatsApp,A,2022-11-30,0,0,0,0.00
74424,2732,"Bienvenida Nuevo Cliente",Correo,A,2023-04-30,0,0,0,0.00
74425,1373,"Recuperación Carrito Abandonado",Push,B,2024-02-24,0,0,0,0.00
74426,1305,"Día de la Madre 2024",Push,A,2023-11-18,0,0,0,0.00
74427,2509,"Fidelización Recurrentes",Correo,B,2023-07-25,0,0,0,0.00
74428,2743,"Black Friday 2023",Push,A,2023-06-03,0,0,0,0.00
74429,1440,"Fidelización Recurrentes",Correo,A,2023-01-24,0,0,0,0.00
74430,1258,"VIP Exclusivo Agosto",SMS,B,2023-03-15,0,0,0,0.00
74431,2952,"Cyber Wow Mayo 2024",Correo,A,2022-11-26,0,0,0,0.00
74432,1370,"Recuperación Carrito Abandonado",WhatsApp,B,2024-04-02,0,0,0,0.00
74433,2242,"VIP Exclusivo Agosto",WhatsApp,B,2023-07-08,1,0,0,0.00
74434,2756,"Fidelización Recurrentes",Push,B,2022-08-23,0,0,0,0.00
74435,1698,"Bienvenida Nuevo Cliente",SMS,B,2023-03-31,0,0,0,0.00
74436,1689,"Recuperación Carrito Abandonado",Push,B,2022-02-10,0,0,0,0.00
74437,2230,"Día de la Madre 2024",Correo,B,2022-12-10,0,0,0,0.00
74438,2705,"Fidelización Recurrentes",Push,B,2023-11-07,0,0,0,0.00
74439,2013,"Black Friday 2023",Correo,A,2023-10-28,1,0,0,0.00
74440,1529,"Recuperación Carrito Abandonado",WhatsApp,B,2022-11-24,1,0,0,0.00
74441,2645,"Black Friday 2023",Push,B,2022-12-23,1,0,0,0.00
74442,1026,"Campaña Navidad 2023",Push,B,2022-05-18,0,0,0,0.00
74443,1828,"Bienvenida Nuevo Cliente",WhatsApp,B,2022-10-20,0,0,0,0.00
74444,1991,"Bienvenida Nuevo Cliente",Push,A,2022-07-14,1,0,0,0.00
74445,1423,"Recuperación Carrito Abandonado",Push,A,2022-03-09,1,0,0,0.00
74446,1338,"Campaña Navidad 2023",Push,A,2022-07-01,0,0,0,0.00
74447,2835,"Recuperación Carrito Abandonado",Push,B,2023-11-25,1,0,0,0.00
74448,2360,"Campaña Navidad 2023",WhatsApp,A,2022-06-16,0,0,0,0.00
74449,2535,"Día de la Madre 2024",Push,A,2022-12-09,1,0,0,0.00
74450,1882,"Campaña Navidad 2023",Correo,B,2023-05-25,0,0,0,0.00
74451,2222,"Cyber Wow Mayo 2024",Correo,B,2023-08-22,0,0,0,0.00
74452,1387,"Black Friday 2023",Correo,B,2024-01-11,1,0,0,0.00
74453,2759,"Reactivación Q1 2024",Push,A,2022-08-22,1,0,0,0.00
74454,1256,"VIP Exclusivo Agosto",Correo,B,2023-09-05,0,0,0,0.00
74455,1773,"Campaña Navidad 2023",Correo,B,2024-04-04,0,0,0,0.00
74456,2527,"Campaña Navidad 2023",Push,B,2024-03-01,0,0,0,0.00
74457,1991,"Recuperación Carrito Abandonado",WhatsApp,B,2023-10-15,0,0,0,0.00
74458,2591,"VIP Exclusivo Agosto",Correo,A,2022-03-10,1,0,0,0.00
74459,2406,"Reactivación Q1 2024",Push,B,2023-06-10,1,0,0,0.00
74460,2393,"Día de la Madre 2024",Push,A,2024-10-23,0,0,0,0.00
74461,1911,"Fidelización Recurrentes",Correo,A,2023-08-12,0,0,0,0.00
74462,2497,"Black Friday 2023",Push,A,2022-06-06,0,0,0,0.00
74463,1821,"Black Friday 2023",SMS,B,2023-05-05,1,0,0,0.00
74464,1760,"VIP Exclusivo Agosto",SMS,A,2024-08-01,0,0,0,0.00
74465,1482,"VIP Exclusivo Agosto",Correo,A,2023-02-03,0,0,0,0.00
74466,2308,"Reactivación Q1 2024",WhatsApp,B,2022-03-18,1,0,0,0.00
74467,2707,"VIP Exclusivo Agosto",Push,B,2023-07-20,1,0,0,0.00
74468,2838,"Bienvenida Nuevo Cliente",SMS,A,2022-09-02,0,0,0,0.00
74469,1695,"Día de la Madre 2024",Correo,B,2022-09-07,0,0,0,0.00
74470,1269,"Cyber Wow Mayo 2024",SMS,A,2024-09-11,0,0,0,0.00
74471,1513,"Bienvenida Nuevo Cliente",SMS,B,2022-01-23,0,0,0,0.00
74472,1894,"Bienvenida Nuevo Cliente",SMS,A,2022-07-29,0,0,0,0.00
74473,1656,"VIP Exclusivo Agosto",Push,A,2022-08-21,0,0,0,0.00
74474,2223,"Recuperación Carrito Abandonado",WhatsApp,B,2023-05-06,0,0,0,0.00
74475,1505,"Recuperación Carrito Abandonado",SMS,A,2024-08-26,0,0,0,0.00
74476,1522,"Día de la Madre 2024",SMS,A,2022-10-09,1,0,0,0.00
74477,2645,"Cyber Wow Mayo 2024",WhatsApp,B,2022-11-26,1,1,0,0.00
74478,1590,"Campaña Navidad 2023",SMS,B,2024-02-01,0,0,0,0.00
74479,2892,"Día de la Madre 2024",WhatsApp,B,2023-03-28,0,0,0,0.00
74480,1309,"VIP Exclusivo Agosto",Correo,A,2023-03-11,0,0,0,0.00
74481,1572,"Reactivación Q1 2024",Push,A,2023-06-21,0,0,0,0.00
74482,1315,"VIP Exclusivo Agosto",SMS,B,2024-08-18,1,0,0,0.00
74483,1496,"Recuperación Carrito Abandonado",Push,A,2023-03-07,0,0,0,0.00
74484,1904,"VIP Exclusivo Agosto",Push,B,2022-01-01,0,0,0,0.00
74485,2817,"Campaña Navidad 2023",WhatsApp,A,2023-11-19,0,0,0,0.00
74486,1446,"Fidelización Recurrentes",SMS,A,2024-01-13,1,0,0,0.00
74487,1700,"Bienvenida Nuevo Cliente",SMS,B,2024-05-11,1,0,0,0.00
74488,2268,"VIP Exclusivo Agosto",Correo,A,2024-02-20,0,0,0,0.00
74489,1492,"VIP Exclusivo Agosto",Push,B,2024-05-12,0,0,0,0.00
74490,2227,"Fidelización Recurrentes",Correo,A,2024-11-13,0,0,0,0.00
74491,2265,"Fidelización Recurrentes",Correo,B,2023-11-15,0,0,0,0.00
74492,1659,"Campaña Navidad 2023",SMS,B,2022-10-02,0,0,0,0.00
74493,1733,"Black Friday 2023",Push,B,2022-06-25,0,0,0,0.00
74494,2804,"Cyber Wow Mayo 2024",Correo,B,2022-09-09,1,0,0,0.00
74495,1141,"Cyber Wow Mayo 2024",Push,B,2023-11-23,1,0,0,0.00
74496,2298,"Día de la Madre 2024",Push,B,2022-12-30,0,0,0,0.00
74497,1723,"VIP Exclusivo Agosto",SMS,B,2024-08-18,0,0,0,0.00
74498,1713,"VIP Exclusivo Agosto",WhatsApp,A,2022-07-29,0,0,0,0.00
74499,1357,"Black Friday 2023",WhatsApp,A,2023-08-01,0,0,0,0.00
74500,1462,"Black Friday 2023",Correo,B,2022-02-20,0,0,0,0.00
74501,1880,"Recuperación Carrito Abandonado",Correo,B,2022-05-24,0,0,0,0.00
74502,2055,"Campaña Navidad 2023",Correo,B,2024-09-18,1,0,0,0.00
74503,2404,"Fidelización Recurrentes",Correo,A,2022-02-20,0,0,0,0.00
74504,2486,"Día de la Madre 2024",Push,A,2022-05-28,1,0,0,0.00
74505,2430,"Bienvenida Nuevo Cliente",Correo,A,2024-11-24,0,0,0,0.00
74506,1514,"Black Friday 2023",Push,B,2022-03-30,0,0,0,0.00
74507,1369,"Reactivación Q1 2024",Correo,B,2024-07-10,0,0,0,0.00
74508,2913,"Black Friday 2023",Correo,B,2023-01-21,1,0,0,0.00
74509,1592,"Día de la Madre 2024",Push,B,2023-12-25,0,0,0,0.00
74510,1268,"Día de la Madre 2024",SMS,A,2024-11-01,1,0,0,0.00
74511,1336,"Día de la Madre 2024",WhatsApp,B,2022-02-02,1,0,0,0.00
74512,2654,"Día de la Madre 2024",WhatsApp,B,2023-05-15,0,0,0,0.00
74513,1235,"Reactivación Q1 2024",SMS,B,2022-12-27,0,0,0,0.00
74514,1192,"Reactivación Q1 2024",Correo,A,2024-11-15,0,0,0,0.00
74515,2331,"Bienvenida Nuevo Cliente",SMS,A,2024-08-25,0,0,0,0.00
74516,2655,"Cyber Wow Mayo 2024",WhatsApp,B,2024-04-02,0,0,0,0.00
74517,1392,"Black Friday 2023",Push,A,2024-05-21,0,0,0,0.00
