detalle_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_aplicado,subtotal
94342,8328,227,3,461.19,0.05,1314.39
94343,6407,122,3,522.39,0.05,1488.81
94344,6786,201,5,956.06,0.15,4063.25
94345,7385,221,4,1712.69,0.00,6850.76
94346,9943,114,5,1566.37,0.00,7831.85
94347,12043,169,1,525.57,0.00,525.57
94348,11081,142,5,1645.63,0.15,6993.93
94349,6990,174,4,306.10,0.00,1224.40
94350,11455,166,5,485.53,0.05,2306.27
94351,8279,123,5,1736.07,0.00,8680.35
94352,9532,278,3,227.14,0.00,681.42
94353,12206,294,5,2427.45,0.00,12137.25
94354,11397,123,4,1736.07,0.10,6249.85
94355,7934,174,5,306.10,0.10,1377.45
94356,8956,257,5,1787.40,0.20,7149.60
94357,11063,156,5,2001.82,0.00,10009.10
94358,5899,125,1,1053.19,0.00,1053.19
94359,9265,247,4,974.32,0.00,3897.28
94360,5490,220,2,246.34,0.00,492.68
94361,9910,119,1,1998.83,0.00,1998.83
94362,9411,148,4,572.20,0.00,2288.80
94363,9754,136,2,843.83,0.00,1687.66
94364,11130,178,3,1497.89,0.20,3594.94
94365,12885,226,3,181.96,0.00,545.88
94366,12029,225,3,1270.62,0.00,3811.86
94367,11770,294,3,2427.45,0.20,5825.88
94368,7068,119,2,1998.83,0.00,3997.66
94369,5665,227,1,461.19,0.10,415.07
94370,6678,120,4,357.32,0.25,1071.96
94371,7792,257,4,1787.40,0.10,6434.64
94372,11854,112,4,1270.77,0.25,3812.31
94373,8322,211,1,955.77,0.10,860.19
94374,8724,296,1,1459.44,0.00,1459.44
94375,12526,300,4,757.78,0.20,2424.90
94376,9782,287,5,224.99,0.20,899.96
94377,5921,154,5,2234.02,0.00,11170.10
94378,10658,108,5,1886.70,0.05,8961.82
94379,12126,261,5,419.36,0.25,1572.60
94380,6263,287,2,224.99,0.15,382.48
94381,8937,218,2,1133.43,0.20,1813.49
94382,5375,177,1,36.22,0.05,34.41
94383,5008,283,3,615.57,0.15,1569.70
94384,11072,167,4,50.29,0.10,181.04
94385,6557,171,2,1704.37,0.10,3067.87
94386,11494,235,2,1296.63,0.25,1944.95
94387,11579,162,5,764.05,0.00,3820.25
94388,6005,287,1,224.99,0.25,168.74
94389,10687,269,2,1773.91,0.20,2838.26
94390,10146,182,5,1551.91,0.00,7759.55
94391,9305,115,4,1500.95,0.00,6003.80
94392,7127,153,3,1793.31,0.15,4572.94
94393,7292,255,4,1463.05,0.10,5266.98
94394,8871,220,1,246.34,0.00,246.34
94395,11688,267,5,1987.88,0.00,9939.40
94396,7630,162,3,764.05,0.15,1948.33
94397,6355,131,1,2336.91,0.25,1752.68
94398,8725,185,3,1487.37,0.15,3792.79
94399,10557,102,2,1084.90,0.25,1627.35
94400,10633,244,5,201.19,0.00,1005.95
94401,12878,270,5,2245.24,0.00,11226.20
94402,8117,129,3,268.41,0.25,603.92
94403,10635,134,2,574.61,0.00,1149.22
94404,6621,172,2,176.79,0.00,353.58
94405,11505,126,1,288.49,0.10,259.64
94406,7855,210,1,243.98,0.25,182.98
94407,12932,247,2,974.32,0.20,1558.91
94408,9209,181,5,766.36,0.05,3640.21
94409,9589,262,4,338.59,0.15,1151.21
94410,9244,240,2,1506.75,0.00,3013.50
94411,8142,243,5,2421.72,0.20,9686.88
94412,5919,217,2,1763.03,0.25,2644.55
94413,10451,233,3,640.40,0.00,1921.20
94414,8471,229,1,1416.93,0.10,1275.24
94415,9488,164,3,1599.20,0.00,4797.60
94416,9845,104,3,2213.07,0.25,4979.41
94417,6952,120,4,357.32,0.05,1357.82
94418,10256,266,5,1245.35,0.00,6226.75
94419,10016,263,5,2447.20,0.00,12236.00
94420,9321,235,1,1296.63,0.00,1296.63
94421,10812,200,2,2486.65,0.10,4475.97
94422,10717,154,5,2234.02,0.00,11170.10
94423,10851,297,1,298.38,0.00,298.38
94424,10911,230,1,2005.24,0.05,1904.98
94425,5374,236,4,442.97,0.15,1506.10
94426,10208,153,1,1793.31,0.20,1434.65
94427,10336,298,4,108.90,0.20,348.48
94428,7783,187,3,2442.76,0.25,5496.21
94429,10782,126,5,288.49,0.10,1298.21
94430,7514,134,2,574.61,0.00,1149.22
94431,8299,258,1,2022.94,0.00,2022.94
94432,12925,204,4,226.11,0.05,859.22
94433,8007,293,2,1199.87,0.00,2399.74
94434,5039,240,1,1506.75,0.20,1205.40
94435,6698,295,2,1644.06,0.00,3288.12
94436,7893,223,4,1691.32,0.10,6088.75
94437,12379,115,3,1500.95,0.10,4052.57
94438,6365,278,5,227.14,0.15,965.34
94439,7074,281,2,1191.76,0.00,2383.52
94440,12905,262,5,338.59,0.20,1354.36
94441,6311,219,5,1538.12,0.10,6921.54
94442,10613,137,1,301.05,0.15,255.89
94443,11438,230,3,2005.24,0.00,6015.72
94444,12246,226,4,181.96,0.15,618.66
94445,5050,299,1,514.01,0.05,488.31
94446,10528,265,5,68.86,0.05,327.08
94447,11703,225,2,1270.62,0.00,2541.24
94448,9635,245,4,1210.49,0.00,4841.96
94449,11370,123,3,1736.07,0.00,5208.21
94450,11894,147,2,2470.00,0.20,3952.00
94451,7363,230,1,2005.24,0.00,2005.24
94452,7703,202,2,2407.29,0.15,4092.39
94453,10328,299,1,514.01,0.20,411.21
94454,7321,210,4,243.98,0.15,829.53
94455,6982,112,4,1270.77,0.00,5083.08
94456,7743,298,4,108.90,0.00,435.60
94457,11385,221,1,1712.69,0.00,1712.69
94458,10334,160,2,773.25,0.25,1159.88
94459,7611,274,2,93.41,0.05,177.48
94460,10170,209,4,1581.90,0.00,6327.60
94461,6520,184,4,1591.66,0.05,6048.31
94462,9327,289,1,499.25,0.20,399.40
94463,11565,174,3,306.10,0.15,780.56
94464,6277,201,3,956.06,0.15,2437.95
94465,6630,114,1,1566.37,0.05,1488.05
94466,9011,144,1,1446.74,0.15,1229.73
94467,5867,298,2,108.90,0.25,163.35
94468,5332,279,5,2195.66,0.10,9880.47
94469,5915,145,1,1877.04,0.25,1407.78
94470,9066,146,4,1722.59,0.25,5167.77
94471,5473,130,5,19.96,0.00,99.80
94472,10332,126,4,288.49,0.10,1038.56
94473,11776,200,1,2486.65,0.00,2486.65
94474,12813,291,5,1369.29,0.00,6846.45
94475,8646,129,5,268.41,0.00,1342.05
94476,10411,136,4,843.83,0.15,2869.02
94477,6417,218,3,1133.43,0.15,2890.25
94478,9009,257,2,1787.40,0.00,3574.80
94479,6690,211,4,955.77,0.05,3631.93
94480,12867,262,1,338.59,0.00,338.59
94481,11708,145,5,1877.04,0.05,8915.94
94482,12686,101,5,907.15,0.10,4082.18
94483,10597,239,3,109.05,0.00,327.15
94484,5238,123,1,1736.07,0.20,1388.86
94485,10291,233,5,640.40,0.20,2561.60
94486,7380,134,1,574.61,0.20,459.69
94487,5159,257,3,1787.40,0.00,5362.20
94488,9181,137,4,301.05,0.00,1204.20
94489,7660,277,2,176.58,0.00,353.16
94490,9393,145,3,1877.04,0.10,5068.01
94491,9093,189,2,885.16,0.00,1770.32
94492,12819,146,4,1722.59,0.00,6890.36
94493,8352,121,3,2042.46,0.15,5208.27
94494,12612,225,1,1270.62,0.00,1270.62
94495,7133,103,1,1509.32,0.00,1509.32
94496,5934,229,3,1416.93,0.10,3825.71
94497,7350,214,1,1178.45,0.15,1001.68
94498,5541,178,2,1497.89,0.20,2396.62
94499,9007,237,5,1134.74,0.00,5673.70
94500,5551,280,5,1665.08,0.05,7909.13
94501,7077,181,2,766.36,0.05,1456.08
94502,10612,245,5,1210.49,0.05,5749.83
94503,8377,266,4,1245.35,0.00,4981.40
94504,5810,251,5,947.97,0.15,4028.87
94505,6530,248,1,1863.86,0.05,1770.67
94506,6752,104,3,2213.07,0.15,5643.33
94507,11482,296,4,1459.44,0.10,5253.98
94508,7150,236,3,442.97,0.00,1328.91
94509,8254,235,2,1296.63,0.25,1944.95
94510,12706,264,3,1516.92,0.00,4550.76
94511,9739,151,2,1737.89,0.20,2780.62
94512,11842,153,5,1793.31,0.00,8966.55
94513,10928,254,1,2165.24,0.10,1948.72
94514,5088,220,2,246.34,0.00,492.68
94515,6121,244,1,201.19,0.00,201.19
94516,9072,194,4,1926.75,0.05,7321.65
94517,5977,263,5,2447.20,0.00,12236.00
94518,8764,112,3,1270.77,0.20,3049.85
94519,12767,286,2,69.93,0.05,132.87
94520,8150,232,1,1813.56,0.20,1450.85
94521,8374,185,2,1487.37,0.15,2528.53
94522,7809,290,4,1653.02,0.00,6612.08
94523,7413,292,3,1397.80,0.05,3983.73
94524,7970,150,3,397.61,0.05,1133.19
94525,6142,203,3,1900.01,0.00,5700.03
94526,5669,294,4,2427.45,0.25,7282.35
94527,10940,182,2,1551.91,0.10,2793.44
94528,11437,181,3,766.36,0.25,1724.31
94529,7416,287,3,224.99,0.00,674.97
94530,8940,166,5,485.53,0.00,2427.65
94531,10407,122,1,522.39,0.00,522.39
94532,9637,232,2,1813.56,0.25,2720.34
94533,9712,116,5,1355.08,0.25,5081.55
94534,7154,275,5,1096.31,0.00,5481.55
94535,7986,117,5,2081.70,0.20,8326.80
94536,9490,210,4,243.98,0.05,927.12
94537,10456,194,4,1926.75,0.10,6936.30
94538,10961,234,5,302.91,0.00,1514.55
94539,7663,107,1,1171.67,0.00,1171.67
94540,7802,287,2,224.99,0.00,449.98
94541,12219,156,2,2001.82,0.00,4003.64
94542,6602,192,5,1996.58,0.20,7986.32
94543,5004,207,1,620.94,0.10,558.85
94544,12799,278,2,227.14,0.10,408.85
94545,12391,190,1,646.82,0.25,485.12
94546,9666,122,5,522.39,0.10,2350.76
94547,9113,171,3,1704.37,0.00,5113.11
94548,6875,161,1,1891.92,0.15,1608.13
94549,5092,162,5,764.05,0.20,3056.20
94550,6424,127,1,1258.40,0.15,1069.64
94551,8602,241,2,1072.50,0.00,2145.00
94552,7261,271,3,926.97,0.05,2641.86
94553,7916,245,3,1210.49,0.25,2723.60
94554,10857,207,4,620.94,0.10,2235.38
94555,8301,270,3,2245.24,0.05,6398.93
94556,11605,154,2,2234.02,0.00,4468.04
94557,6184,183,1,2299.69,0.05,2184.71
94558,8707,277,3,176.58,0.20,423.79
94559,9096,223,5,1691.32,0.00,8456.60
94560,6031,262,2,338.59,0.00,677.18
94561,5665,202,3,2407.29,0.25,5416.40
94562,9224,121,3,2042.46,0.00,6127.38
94563,11134,224,2,80.21,0.10,144.38
94564,8817,277,4,176.58,0.25,529.74
94565,8115,232,3,1813.56,0.00,5440.68
94566,9930,181,5,766.36,0.25,2873.85
94567,8105,233,3,640.40,0.05,1825.14
94568,5566,299,2,514.01,0.00,1028.02
94569,5612,223,1,1691.32,0.00,1691.32
94570,5470,166,2,485.53,0.05,922.51
94571,9561,291,5,1369.29,0.00,6846.45
94572,11921,159,4,1740.36,0.00,6961.44
94573,11106,297,4,298.38,0.00,1193.52
94574,8274,268,2,1080.58,0.10,1945.04
94575,9219,151,1,1737.89,0.25,1303.42
94576,7030,258,1,2022.94,0.00,2022.94
94577,10180,204,4,226.11,0.05,859.22
94578,8568,252,4,762.60,0.05,2897.88
94579,9982,249,5,1638.11,0.20,6552.44
94580,11081,132,4,1664.91,0.25,4994.73
94581,12266,110,1,418.96,0.00,418.96
94582,6659,218,3,1133.43,0.15,2890.25
94583,6081,238,5,2135.34,0.05,10142.86
94584,12029,139,1,1994.29,0.25,1495.72
94585,9171,180,1,943.48,0.00,943.48
94586,8302,138,2,1832.29,0.00,3664.58
94587,6808,169,2,525.57,0.00,1051.14
94588,5639,191,5,1189.21,0.00,5946.05
94589,12918,241,1,1072.50,0.00,1072.50
94590,10161,105,2,838.62,0.00,1677.24
94591,6493,113,3,2150.67,0.00,6452.01
94592,6353,183,2,2299.69,0.00,4599.38
94593,7341,275,1,1096.31,0.10,986.68
94594,11642,207,5,620.94,0.25,2328.53
94595,10061,255,3,1463.05,0.15,3730.78
94596,7753,164,4,1599.20,0.20,5117.44
94597,12331,167,3,50.29,0.15,128.24
94598,11861,300,2,757.78,0.00,1515.56
94599,12278,236,1,442.97,0.15,376.52
94600,11726,249,3,1638.11,0.10,4422.90
94601,6934,168,5,746.43,0.20,2985.72
94602,5517,177,5,36.22,0.25,135.82
94603,9861,232,2,1813.56,0.00,3627.12
94604,10406,186,1,1700.97,0.20,1360.78
94605,12243,107,5,1171.67,0.00,5858.35
94606,11704,113,5,2150.67,0.10,9678.02
94607,8396,184,2,1591.66,0.25,2387.49
94608,6423,123,5,1736.07,0.00,8680.35
94609,7185,168,2,746.43,0.25,1119.64
94610,11072,155,3,2423.51,0.00,7270.53
94611,12298,235,3,1296.63,0.00,3889.89
94612,10911,169,2,525.57,0.15,893.47
94613,12208,105,3,838.62,0.00,2515.86
94614,6904,300,3,757.78,0.15,1932.34
94615,5673,254,4,2165.24,0.05,8227.91
94616,7291,241,3,1072.50,0.00,3217.50
94617,8813,259,2,2370.62,0.10,4267.12
94618,7617,158,4,2290.44,0.00,9161.76
94619,6611,300,4,757.78,0.25,2273.34
94620,9514,105,4,838.62,0.05,3186.76
94621,5558,196,3,1471.90,0.20,3532.56
94622,9423,272,5,1363.23,0.00,6816.15
94623,10179,115,4,1500.95,0.05,5703.61
94624,9491,179,2,864.43,0.15,1469.53
94625,8596,222,5,1487.60,0.25,5578.50
94626,7809,142,4,1645.63,0.00,6582.52
94627,6273,265,4,68.86,0.20,220.35
94628,9110,134,5,574.61,0.25,2154.79
94629,9507,142,3,1645.63,0.00,4936.89
94630,12727,136,3,843.83,0.15,2151.77
94631,6407,193,2,1884.74,0.25,2827.11
94632,12741,172,2,176.79,0.00,353.58
94633,12850,115,5,1500.95,0.00,7504.75
94634,10181,276,5,1758.07,0.20,7032.28
94635,6277,265,5,68.86,0.15,292.66
94636,12790,238,1,2135.34,0.25,1601.51
94637,5565,110,4,418.96,0.25,1256.88
94638,7791,234,5,302.91,0.00,1514.55
94639,6211,236,3,442.97,0.00,1328.91
94640,7963,218,5,1133.43,0.05,5383.79
94641,7933,202,2,2407.29,0.15,4092.39
94642,7716,252,1,762.60,0.20,610.08
94643,10021,180,2,943.48,0.10,1698.26
94644,12659,288,4,475.03,0.25,1425.09
94645,6878,115,5,1500.95,0.25,5628.56
94646,10178,230,5,2005.24,0.05,9524.89
94647,11256,247,1,974.32,0.00,974.32
94648,5851,139,5,1994.29,0.00,9971.45
94649,11652,105,1,838.62,0.00,838.62
94650,7966,123,2,1736.07,0.00,3472.14
94651,8405,265,2,68.86,0.00,137.72
94652,6131,150,3,397.61,0.25,894.62
94653,7406,269,3,1773.91,0.05,5055.64
94654,12010,169,1,525.57,0.10,473.01
94655,6461,281,5,1191.76,0.00,5958.80
94656,6444,123,4,1736.07,0.25,5208.21
94657,12037,116,4,1355.08,0.10,4878.29
94658,12014,177,4,36.22,0.00,144.88
94659,8564,268,2,1080.58,0.25,1620.87
94660,9692,268,3,1080.58,0.05,3079.65
94661,6479,117,1,2081.70,0.25,1561.27
94662,11281,143,5,988.01,0.05,4693.05
94663,5981,292,4,1397.80,0.15,4752.52
94664,11775,249,5,1638.11,0.00,8190.55
94665,5065,264,5,1516.92,0.25,5688.45
94666,9897,298,3,108.90,0.15,277.70
94667,9317,189,5,885.16,0.05,4204.51
94668,6239,245,4,1210.49,0.25,3631.47
94669,12425,197,1,2202.77,0.20,1762.22
94670,10901,249,4,1638.11,0.00,6552.44
94671,10757,203,5,1900.01,0.25,7125.04
94672,12785,228,3,694.03,0.10,1873.88
94673,9225,287,1,224.99,0.00,224.99
94674,6369,176,4,1657.31,0.20,5303.39
94675,9695,252,4,762.60,0.10,2745.36
94676,11096,165,5,2379.36,0.25,8922.60
94677,10903,257,1,1787.40,0.20,1429.92
94678,11321,130,4,19.96,0.00,79.84
94679,8521,101,2,907.15,0.25,1360.72
94680,9835,266,2,1245.35,0.00,2490.70
94681,8995,113,1,2150.67,0.15,1828.07
94682,7938,158,1,2290.44,0.10,2061.40
94683,9826,138,2,1832.29,0.00,3664.58
94684,10427,126,2,288.49,0.10,519.28
94685,11696,154,4,2234.02,0.15,7595.67
94686,11938,224,3,80.21,0.20,192.50
94687,7613,226,4,181.96,0.20,582.27
94688,12264,177,2,36.22,0.00,72.44
94689,8095,255,5,1463.05,0.20,5852.20
94690,12857,201,3,956.06,0.15,2437.95
94691,9054,116,4,1355.08,0.00,5420.32
94692,7512,151,1,1737.89,0.00,1737.89
94693,5214,169,2,525.57,0.00,1051.14
94694,12971,141,1,993.39,0.00,993.39
94695,8878,262,1,338.59,0.20,270.87
94696,8119,174,3,306.10,0.05,872.38
94697,7664,279,1,2195.66,0.05,2085.88
94698,9200,151,5,1737.89,0.15,7386.03
94699,5106,294,2,2427.45,0.10,4369.41
94700,9547,211,5,955.77,0.15,4062.02
94701,10670,244,5,201.19,0.05,955.65
94702,7738,234,1,302.91,0.05,287.76
94703,8284,299,2,514.01,0.10,925.22
94704,12366,148,3,572.20,0.25,1287.45
94705,10540,111,2,116.37,0.00,232.74
94706,6053,224,4,80.21,0.00,320.84
94707,10568,185,2,1487.37,0.05,2826.00
94708,11343,210,5,243.98,0.25,914.92
94709,11946,216,5,1385.99,0.00,6929.95
94710,10421,105,5,838.62,0.00,4193.10
94711,9689,134,1,574.61,0.20,459.69
94712,12103,194,5,1926.75,0.00,9633.75
94713,8865,262,3,338.59,0.00,1015.77
94714,7178,281,3,1191.76,0.00,3575.28
94715,7926,195,3,1062.47,0.00,3187.41
94716,5078,149,3,1613.28,0.20,3871.87
94717,5774,186,5,1700.97,0.00,8504.85
94718,6818,252,3,762.60,0.00,2287.80
94719,6948,286,4,69.93,0.00,279.72
94720,6979,226,4,181.96,0.15,618.66
94721,7882,177,2,36.22,0.10,65.20
94722,12194,258,1,2022.94,0.00,2022.94
94723,9373,192,2,1996.58,0.20,3194.53
94724,10612,189,5,885.16,0.20,3540.64
94725,5938,169,2,525.57,0.05,998.58
94726,11485,131,3,2336.91,0.15,5959.12
94727,9726,295,5,1644.06,0.05,7809.28
94728,11284,278,2,227.14,0.00,454.28
94729,5508,262,4,338.59,0.25,1015.77
94730,11887,236,2,442.97,0.15,753.05
94731,8537,268,3,1080.58,0.00,3241.74
94732,8074,164,3,1599.20,0.00,4797.60
94733,11120,108,5,1886.70,0.10,8490.15
94734,10657,124,3,213.45,0.15,544.30
94735,5429,165,5,2379.36,0.05,11301.96
94736,5506,290,2,1653.02,0.20,2644.83
94737,10753,289,4,499.25,0.15,1697.45
94738,9389,196,1,1471.90,0.00,1471.90
94739,12822,131,2,2336.91,0.00,4673.82
94740,8986,236,3,442.97,0.00,1328.91
94741,7046,200,4,2486.65,0.25,7459.95
94742,7394,280,5,1665.08,0.00,8325.40
94743,9484,247,1,974.32,0.25,730.74
94744,6590,146,3,1722.59,0.05,4909.38
94745,5016,203,1,1900.01,0.20,1520.01
94746,5511,289,4,499.25,0.05,1897.15
94747,12507,145,3,1877.04,0.05,5349.56
94748,10511,200,4,2486.65,0.00,9946.60
94749,12725,173,1,1136.92,0.20,909.54
94750,11779,296,2,1459.44,0.05,2772.94
94751,5543,174,4,306.10,0.20,979.52
94752,12564,128,4,114.43,0.10,411.95
94753,9304,260,3,298.97,0.05,852.06
94754,9664,214,4,1178.45,0.25,3535.35
94755,10166,234,5,302.91,0.25,1135.91
94756,6697,206,3,239.11,0.10,645.60
94757,7568,160,1,773.25,0.00,773.25
94758,8118,171,4,1704.37,0.15,5794.86
94759,5170,105,5,838.62,0.00,4193.10
94760,10574,217,5,1763.03,0.05,8374.39
94761,6483,221,4,1712.69,0.00,6850.76
94762,12476,173,1,1136.92,0.10,1023.23
94763,10993,261,1,419.36,0.00,419.36
94764,5140,114,2,1566.37,0.15,2662.83
94765,6541,227,5,461.19,0.15,1960.06
94766,7671,213,2,1512.95,0.05,2874.61
94767,8537,102,2,1084.90,0.00,2169.80
94768,10490,223,2,1691.32,0.05,3213.51
94769,9333,241,2,1072.50,0.25,1608.75
94770,9892,127,3,1258.40,0.20,3020.16
94771,8846,200,4,2486.65,0.20,7957.28
94772,9519,121,3,2042.46,0.05,5821.01
94773,9266,202,3,2407.29,0.25,5416.40
94774,10786,277,5,176.58,0.25,662.18
94775,11916,294,2,2427.45,0.00,4854.90
94776,8077,140,5,1375.60,0.10,6190.20
94777,12600,195,4,1062.47,0.20,3399.90
94778,7239,270,1,2245.24,0.00,2245.24
94779,12338,252,1,762.60,0.00,762.60
94780,6341,179,4,864.43,0.00,3457.72
94781,11285,194,5,1926.75,0.20,7707.00
94782,8488,237,1,1134.74,0.20,907.79
94783,8990,178,1,1497.89,0.00,1497.89
94784,12527,169,5,525.57,0.00,2627.85
94785,10821,252,1,762.60,0.00,762.60
94786,12668,157,1,1243.00,0.00,1243.00
94787,12547,244,4,201.19,0.05,764.52
94788,11549,151,2,1737.89,0.00,3475.78
94789,7520,210,4,243.98,0.00,975.92
94790,12875,210,4,243.98,0.00,975.92
94791,9187,150,1,397.61,0.00,397.61
94792,10626,206,5,239.11,0.00,1195.55
94793,7293,164,2,1599.20,0.00,3198.40
94794,7833,227,3,461.19,0.00,1383.57
94795,12119,147,5,2470.00,0.10,11115.00
94796,6600,158,5,2290.44,0.20,9161.76
94797,12850,148,2,572.20,0.00,1144.40
94798,10486,119,4,1998.83,0.00,7995.32
94799,12768,190,1,646.82,0.25,485.12
94800,7187,186,4,1700.97,0.00,6803.88
94801,5529,224,5,80.21,0.10,360.94
94802,6047,141,4,993.39,0.10,3576.20
94803,9646,243,5,2421.72,0.25,9081.45
94804,11053,216,1,1385.99,0.15,1178.09
94805,11351,161,2,1891.92,0.20,3027.07
94806,8806,232,4,1813.56,0.20,5803.39
94807,8395,253,1,566.24,0.00,566.24
94808,9455,233,4,640.40,0.00,2561.60
94809,12315,126,3,288.49,0.25,649.10
94810,6377,198,2,2373.31,0.00,4746.62
94811,10515,123,3,1736.07,0.25,3906.16
94812,6059,121,1,2042.46,0.15,1736.09
94813,6537,205,4,637.79,0.15,2168.49
94814,11697,152,1,1885.74,0.20,1508.59
94815,10075,213,4,1512.95,0.05,5749.21
94816,7104,288,3,475.03,0.10,1282.58
94817,12848,222,3,1487.60,0.15,3793.38
94818,12227,209,5,1581.90,0.00,7909.50
94819,8838,184,3,1591.66,0.00,4774.98
94820,12212,272,4,1363.23,0.00,5452.92
94821,5638,244,3,201.19,0.15,513.03
94822,8988,211,5,955.77,0.25,3584.14
94823,11613,111,1,116.37,0.00,116.37
94824,7930,243,3,2421.72,0.10,6538.64
94825,6833,211,3,955.77,0.00,2867.31
94826,11047,195,4,1062.47,0.25,3187.41
94827,7833,209,1,1581.90,0.00,1581.90
94828,7596,207,3,620.94,0.00,1862.82
94829,7546,238,4,2135.34,0.05,8114.29
94830,7944,146,2,1722.59,0.00,3445.18
94831,12570,149,5,1613.28,0.20,6453.12
94832,12901,130,5,19.96,0.00,99.80
94833,7062,214,2,1178.45,0.00,2356.90
94834,10967,159,1,1740.36,0.00,1740.36
94835,9180,145,1,1877.04,0.20,1501.63
94836,8506,120,5,357.32,0.05,1697.27
94837,7051,255,1,1463.05,0.00,1463.05
94838,11499,233,5,640.40,0.25,2401.50
94839,6760,126,2,288.49,0.25,432.74
94840,10664,244,5,201.19,0.25,754.46
94841,11197,140,3,1375.60,0.00,4126.80
94842,7445,278,1,227.14,0.00,227.14
94843,5050,162,2,764.05,0.10,1375.29
94844,9715,188,1,1254.94,0.10,1129.45
94845,11479,123,1,1736.07,0.05,1649.27
94846,10260,237,1,1134.74,0.00,1134.74
94847,8873,243,1,2421.72,0.05,2300.63
94848,12701,247,4,974.32,0.00,3897.28
94849,7086,172,1,176.79,0.25,132.59
94850,12823,147,2,2470.00,0.20,3952.00
94851,5927,182,3,1551.91,0.15,3957.37
94852,12227,114,1,1566.37,0.00,1566.37
94853,11509,133,1,420.02,0.00,420.02
94854,12830,157,2,1243.00,0.10,2237.40
94855,7166,111,4,116.37,0.00,465.48
94856,7027,146,4,1722.59,0.20,5512.29
94857,9643,145,4,1877.04,0.15,6381.94
94858,7625,149,3,1613.28,0.25,3629.88
94859,10440,194,2,1926.75,0.15,3275.47
94860,9420,188,5,1254.94,0.25,4706.03
94861,6992,299,4,514.01,0.20,1644.83
94862,8495,141,2,993.39,0.20,1589.42
94863,10428,177,2,36.22,0.25,54.33
94864,7300,167,2,50.29,0.00,100.58
94865,12973,180,1,943.48,0.25,707.61
94866,11992,190,2,646.82,0.20,1034.91
94867,6799,224,4,80.21,0.15,272.71
94868,11158,206,2,239.11,0.00,478.22
94869,6868,102,2,1084.90,0.25,1627.35
94870,5495,292,3,1397.80,0.00,4193.40
94871,6225,213,5,1512.95,0.00,7564.75
94872,8351,176,4,1657.31,0.15,5634.85
94873,12162,223,1,1691.32,0.25,1268.49
94874,6516,270,4,2245.24,0.00,8980.96
94875,8948,300,1,757.78,0.10,682.00
94876,11906,167,3,50.29,0.15,128.24
94877,11076,109,1,2155.87,0.10,1940.28
94878,11561,242,2,1720.12,0.05,3268.23
94879,6007,171,4,1704.37,0.05,6476.61
94880,10456,237,3,1134.74,0.15,2893.59
94881,7315,278,4,227.14,0.15,772.28
94882,5459,149,1,1613.28,0.25,1209.96
94883,8168,210,4,243.98,0.05,927.12
94884,10577,225,4,1270.62,0.00,5082.48
94885,9260,201,5,956.06,0.20,3824.24
94886,11391,289,4,499.25,0.00,1997.00
94887,10840,233,4,640.40,0.05,2433.52
94888,7637,114,5,1566.37,0.00,7831.85
94889,5153,300,2,757.78,0.00,1515.56
94890,5520,190,3,646.82,0.05,1843.44
94891,7208,197,4,2202.77,0.00,8811.08
94892,6362,113,3,2150.67,0.00,6452.01
94893,12045,143,3,988.01,0.00,2964.03
94894,10848,269,4,1773.91,0.20,5676.51
94895,7071,208,1,2078.25,0.20,1662.60
94896,8139,112,4,1270.77,0.10,4574.77
94897,8335,142,4,1645.63,0.20,5266.02
94898,5037,152,5,1885.74,0.00,9428.70
94899,6581,153,2,1793.31,0.00,3586.62
94900,9352,298,4,108.90,0.15,370.26
94901,8778,277,4,176.58,0.00,706.32
94902,8608,216,4,1385.99,0.25,4157.97
94903,5902,271,3,926.97,0.05,2641.86
94904,9820,153,1,1793.31,0.00,1793.31
94905,12809,226,5,181.96,0.15,773.33
94906,7168,186,2,1700.97,0.20,2721.55
94907,9825,235,5,1296.63,0.05,6158.99
94908,6024,241,5,1072.50,0.20,4290.00
94909,9826,281,1,1191.76,0.05,1132.17
94910,6885,192,3,1996.58,0.10,5390.77
94911,7194,174,1,306.10,0.15,260.19
94912,11768,269,1,1773.91,0.20,1419.13
94913,12739,269,2,1773.91,0.15,3015.65
94914,11455,193,5,1884.74,0.00,9423.70
94915,11911,232,1,1813.56,0.25,1360.17
94916,9893,280,5,1665.08,0.20,6660.32
94917,11189,225,4,1270.62,0.00,5082.48
94918,11282,241,5,1072.50,0.25,4021.88
94919,7982,158,4,2290.44,0.00,9161.76
94920,10528,127,1,1258.40,0.00,1258.40
94921,7922,152,3,1885.74,0.05,5374.36
94922,6093,244,2,201.19,0.15,342.02
94923,5429,183,5,2299.69,0.00,11498.45
94924,6585,107,5,1171.67,0.20,4686.68
94925,11400,122,5,522.39,0.00,2611.95
94926,6992,293,1,1199.87,0.20,959.90
94927,8195,151,1,1737.89,0.20,1390.31
94928,12987,189,5,885.16,0.05,4204.51
94929,5414,216,2,1385.99,0.15,2356.18
94930,9255,124,1,213.45,0.05,202.78
94931,5780,111,1,116.37,0.20,93.10
94932,9103,277,5,176.58,0.15,750.47
94933,5060,295,4,1644.06,0.05,6247.43
94934,11763,132,5,1664.91,0.00,8324.55
94935,12898,177,3,36.22,0.00,108.66
94936,6955,243,5,2421.72,0.00,12108.60
94937,6246,172,5,176.79,0.00,883.95
94938,5687,145,3,1877.04,0.25,4223.34
94939,7612,190,3,646.82,0.00,1940.46
