sesion_id,cliente_id,fecha_sesion,fuente_trafico,dispositivo,paginas_vistas,tiempo_sesion_seg,agrego_al_carrito,realizo_compra,pagina_salida
204081,1080,2023-12-25,Correo,Tablet,17,1322,0,0,Checkout
204082,1229,2023-04-05,"Google Ads",Móvil,19,181,1,1,Confirmación
204083,NULL,2023-03-31,Correo,Móvil,4,879,1,0,Checkout
204084,1949,2023-01-02,"Meta Ads",Móvil,18,383,1,0,Confirmación
204085,1023,2024-05-23,Directo,Desktop,10,377,1,0,Inicio
204086,1475,2023-10-08,"Meta Ads",Desktop,13,901,1,0,Confirmación
204087,2659,2022-02-26,Orgánico,Móvil,13,1027,0,0,Producto
204088,1467,2024-02-10,"Google Ads",Desktop,11,1161,0,0,Checkout
204089,1139,2024-12-26,"TikTok Ads",Desktop,8,916,0,0,Carrito
204090,1153,2022-07-02,Orgánico,Tablet,16,1450,0,0,Confirmación
204091,2274,2022-07-03,Orgánico,Tablet,17,345,0,0,Producto
204092,NULL,2023-08-06,"Meta Ads",Móvil,12,218,0,0,Inicio
204093,NULL,2023-07-30,"Google Ads",Desktop,15,1507,1,1,Confirmación
204094,1285,2023-09-13,"TikTok Ads",Móvil,19,692,1,0,Producto
204095,1224,2022-03-21,"Meta Ads",Tablet,16,280,0,0,Inicio
204096,2243,2022-10-10,"Meta Ads",Desktop,17,167,1,0,Inicio
204097,1865,2022-11-05,Orgánico,Tablet,7,383,0,0,Confirmación
204098,NULL,2024-11-15,"TikTok Ads",Tablet,17,978,1,0,Inicio
204099,2392,2023-06-18,"Google Ads",Tablet,20,1489,1,0,Checkout
204100,NULL,2023-07-30,"TikTok Ads",Tablet,18,1369,1,0,Producto
204101,1956,2024-08-31,Orgánico,Desktop,8,1165,0,0,Checkout
204102,2018,2022-05-31,Orgánico,Tablet,12,1441,0,0,Búsqueda
204103,2925,2022-10-19,"Meta Ads",Tablet,14,193,0,0,Carrito
204104,2752,2024-02-07,"Google Ads",Tablet,4,1719,0,0,Producto
204105,1078,2022-11-04,"Google Ads",Desktop,1,219,0,0,Búsqueda
204106,1542,2024-06-18,"Google Ads",Móvil,19,1647,0,0,Carrito
204107,1436,2022-09-21,Correo,Desktop,9,1008,0,0,Inicio
204108,1801,2024-01-02,Orgánico,Tablet,19,259,1,0,Inicio
204109,2799,2022-09-23,Directo,Móvil,8,1753,1,0,Checkout
204110,1017,2022-12-08,Orgánico,Desktop,3,1791,1,0,Búsqueda
204111,1007,2022-07-10,"Google Ads",Tablet,9,604,0,0,Carrito
204112,2456,2023-01-14,Directo,Tablet,2,263,0,0,Confirmación
204113,1399,2022-01-14,Correo,Tablet,4,1369,0,0,Confirmación
204114,NULL,2023-02-20,"Google Ads",Tablet,4,1390,1,0,Carrito
204115,1153,2024-05-06,"Google Ads",Móvil,8,1643,1,0,Búsqueda
204116,1965,2022-05-05,Orgánico,Tablet,4,599,0,0,Checkout
204117,1858,2024-12-26,"Google Ads",Tablet,19,921,1,0,Carrito
204118,1545,2022-04-30,Correo,Móvil,16,48,1,0,Búsqueda
204119,2467,2024-12-15,"Google Ads",Tablet,15,921,1,0,Confirmación
204120,2163,2022-06-07,"Google Ads",Tablet,12,1743,0,0,Producto
204121,2170,2023-12-17,"TikTok Ads",Tablet,15,1228,0,0,Confirmación
204122,2417,2022-07-26,Orgánico,Móvil,7,811,0,0,Búsqueda
204123,1901,2022-07-24,Orgánico,Desktop,4,1069,0,0,Producto
204124,2897,2023-08-22,"TikTok Ads",Desktop,9,881,1,0,Búsqueda
204125,NULL,2023-09-19,"TikTok Ads",Desktop,6,1236,1,0,Checkout
204126,2681,2022-05-27,"Google Ads",Móvil,17,405,0,0,Confirmación
204127,2258,2022-08-12,Orgánico,Tablet,12,1505,1,0,Búsqueda
204128,NULL,2023-02-11,"TikTok Ads",Tablet,6,770,0,0,Producto
204129,NULL,2022-03-16,Correo,Tablet,3,551,0,0,Inicio
204130,1297,2024-12-27,Orgánico,Tablet,14,1320,0,0,Carrito
204131,1818,2024-10-28,Directo,Tablet,8,1755,0,0,Confirmación
204132,2256,2023-12-01,Directo,Desktop,20,481,1,0,Inicio
204133,1795,2024-05-23,Orgánico,Tablet,4,1661,0,0,Checkout
204134,2927,2022-09-14,Orgánico,Móvil,3,1266,1,0,Confirmación
204135,1983,2022-03-27,Orgánico,Desktop,13,227,0,0,Checkout
204136,2239,2022-09-19,"Meta Ads",Móvil,1,1691,0,0,Búsqueda
204137,1931,2024-12-03,"TikTok Ads",Desktop,7,728,1,0,Checkout
204138,NULL,2024-02-19,"Google Ads",Móvil,8,815,0,0,Producto
204139,2184,2024-10-17,Directo,Tablet,5,1435,0,0,Confirmación
204140,1561,2023-10-02,"Google Ads",Móvil,19,794,1,0,Producto
204141,1141,2023-12-05,Directo,Móvil,20,1267,0,0,Carrito
204142,1311,2024-03-11,Orgánico,Desktop,12,1584,0,0,Checkout
204143,2849,2024-08-17,"Meta Ads",Desktop,5,36,1,1,Confirmación
204144,1687,2023-11-26,"TikTok Ads",Tablet,6,1436,0,0,Checkout
204145,NULL,2022-06-10,"TikTok Ads",Desktop,9,415,0,0,Inicio
204146,1514,2023-04-15,Correo,Móvil,10,818,1,0,Búsqueda
204147,2803,2024-07-21,"Meta Ads",Móvil,8,1002,1,0,Checkout
204148,1318,2024-05-20,Directo,Tablet,1,812,0,0,Carrito
204149,2210,2023-09-14,Orgánico,Móvil,8,171,0,0,Confirmación
204150,1604,2022-01-26,Directo,Tablet,10,377,1,0,Producto
204151,NULL,2022-05-21,Directo,Móvil,15,587,0,0,Carrito
204152,1786,2024-02-13,Correo,Móvil,6,1040,0,0,Inicio
204153,2609,2022-10-30,"Google Ads",Móvil,20,1415,0,0,Checkout
204154,1868,2024-05-13,Correo,Móvil,12,1064,0,0,Inicio
204155,2830,2023-03-24,"TikTok Ads",Móvil,20,1297,0,0,Checkout
204156,2660,2023-03-03,"Meta Ads",Móvil,11,1093,0,0,Producto
204157,1765,2024-05-15,"Meta Ads",Tablet,18,809,0,0,Checkout
204158,2316,2024-11-12,Correo,Desktop,9,1712,0,0,Búsqueda
204159,2265,2022-04-18,Orgánico,Desktop,5,759,0,0,Confirmación
204160,2558,2024-03-28,Orgánico,Móvil,10,808,1,1,Confirmación
204161,1160,2024-01-26,Correo,Móvil,12,1109,0,0,Carrito
204162,NULL,2022-11-02,Correo,Desktop,17,1395,0,0,Inicio
204163,2047,2024-08-24,Correo,Tablet,7,184,1,0,Búsqueda
204164,2567,2023-08-08,Orgánico,Tablet,11,422,0,0,Búsqueda
204165,2778,2023-04-17,Orgánico,Móvil,10,797,1,0,Confirmación
204166,1123,2023-09-07,Directo,Tablet,18,786,0,0,Búsqueda
204167,2609,2023-12-29,"TikTok Ads",Móvil,14,1491,0,0,Inicio
204168,2855,2022-06-24,"TikTok Ads",Tablet,18,682,0,0,Búsqueda
204169,1632,2022-05-19,"TikTok Ads",Tablet,3,74,0,0,Checkout
204170,1574,2022-06-10,Directo,Tablet,7,1013,0,0,Carrito
204171,1822,2024-09-20,Orgánico,Móvil,18,407,0,0,Producto
204172,2347,2023-12-28,"Google Ads",Tablet,16,1009,0,0,Confirmación
204173,NULL,2023-05-07,Orgánico,Tablet,20,1087,1,0,Confirmación
204174,NULL,2023-12-30,"TikTok Ads",Desktop,8,1799,1,0,Inicio
204175,NULL,2023-05-02,"Google Ads",Desktop,16,736,0,0,Checkout
204176,2586,2024-03-25,Directo,Desktop,17,31,0,0,Carrito
204177,1435,2023-02-15,Correo,Desktop,8,402,0,0,Inicio
204178,2185,2024-08-27,Orgánico,Móvil,1,1573,1,0,Checkout
204179,2751,2023-09-06,"Meta Ads",Desktop,8,334,1,0,Búsqueda
204180,1710,2023-11-29,"Meta Ads",Tablet,15,1562,0,0,Checkout
204181,2343,2022-09-20,"TikTok Ads",Móvil,10,999,1,0,Carrito
204182,2853,2024-03-28,"TikTok Ads",Desktop,11,494,0,0,Búsqueda
204183,1885,2022-03-31,Orgánico,Móvil,2,596,0,0,Producto
204184,2021,2024-02-13,"Google Ads",Tablet,16,682,1,0,Producto
204185,NULL,2024-07-25,Directo,Desktop,15,432,1,1,Confirmación
204186,2173,2022-01-24,Orgánico,Tablet,12,699,0,0,Producto
204187,NULL,2024-02-29,"Google Ads",Tablet,13,278,0,0,Checkout
204188,1891,2023-06-23,Correo,Móvil,8,323,1,0,Inicio
204189,1302,2024-01-06,"Meta Ads",Tablet,2,1358,0,0,Inicio
204190,2532,2022-12-15,Correo,Tablet,12,1466,0,0,Checkout
204191,2040,2022-10-17,Correo,Desktop,4,855,0,0,Búsqueda
204192,1134,2024-07-27,Orgánico,Móvil,3,408,0,0,Inicio
204193,NULL,2024-08-06,"Google Ads",Desktop,1,205,1,1,Confirmación
204194,1706,2024-02-25,"Meta Ads",Tablet,16,1106,0,0,Carrito
204195,2826,2024-07-28,"Meta Ads",Tablet,17,603,1,0,Confirmación
204196,2697,2024-11-17,Directo,Móvil,3,1128,0,0,Búsqueda
204197,NULL,2022-06-29,Correo,Desktop,11,309,0,0,Búsqueda
204198,1349,2024-04-26,Directo,Desktop,5,465,1,0,Inicio
204199,1052,2023-02-27,"Google Ads",Móvil,5,984,1,0,Inicio
204200,2963,2022-08-23,Correo,Desktop,1,632,0,0,Checkout
204201,2431,2023-03-08,Orgánico,Móvil,13,1744,1,0,Carrito
204202,1888,2023-10-10,"Meta Ads",Desktop,15,590,1,1,Confirmación
204203,1071,2022-08-30,Correo,Móvil,3,455,1,0,Carrito
204204,2956,2024-01-01,"TikTok Ads",Desktop,19,528,1,0,Checkout
204205,2115,2022-04-26,Correo,Móvil,15,803,0,0,Carrito
204206,2122,2024-12-22,"Meta Ads",Móvil,1,587,1,0,Checkout
204207,NULL,2022-04-16,Orgánico,Desktop,1,1148,0,0,Carrito
204208,NULL,2022-10-13,Directo,Tablet,3,1383,1,0,Confirmación
204209,1215,2022-03-19,"Google Ads",Desktop,13,762,0,0,Producto
204210,1326,2023-09-23,Correo,Móvil,4,576,0,0,Confirmación
204211,1712,2024-11-09,"Meta Ads",Móvil,1,1213,0,0,Búsqueda
204212,1921,2022-05-22,Orgánico,Desktop,12,842,0,0,Producto
204213,2760,2024-09-15,Orgánico,Tablet,4,300,0,0,Producto
204214,1144,2023-12-23,Orgánico,Desktop,18,1736,1,0,Producto
204215,1777,2023-10-02,"Google Ads",Desktop,17,1022,1,0,Búsqueda
204216,1779,2022-12-22,Orgánico,Tablet,6,925,0,0,Producto
204217,2583,2024-01-16,"Google Ads",Tablet,17,1098,1,1,Confirmación
204218,1047,2024-10-20,Directo,Móvil,17,1334,1,0,Producto
204219,1006,2024-11-30,"Meta Ads",Tablet,10,111,1,1,Confirmación
204220,1364,2023-10-10,Correo,Desktop,15,1556,1,0,Carrito
204221,1797,2023-09-18,Orgánico,Tablet,17,1164,0,0,Inicio
204222,1417,2023-12-25,"TikTok Ads",Tablet,16,986,1,0,Confirmación
204223,1870,2022-04-05,Orgánico,Tablet,9,774,1,0,Búsqueda
204224,2696,2023-07-08,Correo,Desktop,3,952,0,0,Inicio
204225,NULL,2023-06-24,"TikTok Ads",Móvil,1,1034,0,0,Búsqueda
204226,1338,2022-05-31,Orgánico,Desktop,11,992,0,0,Búsqueda
204227,1841,2024-06-20,Orgánico,Móvil,2,675,0,0,Confirmación
204228,2490,2024-12-24,"Meta Ads",Móvil,2,1344,0,0,Confirmación
204229,2076,2024-07-02,"Meta Ads",Móvil,11,618,1,0,Inicio
204230,2222,2023-01-28,"TikTok Ads",Móvil,17,1449,0,0,Carrito
204231,2141,2023-03-08,Directo,Desktop,2,1187,0,0,Búsqueda
204232,NULL,2024-06-20,Correo,Desktop,5,1379,0,0,Búsqueda
204233,NULL,2024-06-02,"TikTok Ads",Tablet,1,1748,0,0,Carrito
204234,1397,2023-04-28,"Google Ads",Móvil,13,1337,0,0,Confirmación
204235,2527,2023-03-21,Directo,Móvil,2,980,1,0,Inicio
204236,1776,2024-04-21,"Meta Ads",Desktop,17,74,1,0,Producto
204237,1719,2024-01-25,Correo,Móvil,12,1693,0,0,Inicio
204238,1499,2022-03-12,Correo,Tablet,1,1406,0,0,Carrito
204239,2801,2024-03-11,Correo,Desktop,20,1658,1,0,Inicio
204240,1090,2022-09-22,"Google Ads",Desktop,13,761,1,0,Carrito
204241,1063,2024-03-18,Orgánico,Tablet,9,1250,0,0,Confirmación
204242,2174,2022-08-25,"TikTok Ads",Desktop,15,692,0,0,Inicio
204243,1932,2022-01-25,"TikTok Ads",Móvil,1,680,0,0,Producto
204244,1669,2023-08-16,Correo,Tablet,13,913,1,0,Búsqueda
204245,1063,2024-01-17,"Meta Ads",Tablet,17,236,0,0,Carrito
204246,1595,2023-02-21,Directo,Tablet,5,1355,0,0,Carrito
204247,1609,2023-06-13,"Meta Ads",Desktop,7,162,0,0,Búsqueda
204248,1158,2024-11-18,Correo,Tablet,19,1141,1,0,Confirmación
204249,1366,2022-11-14,Correo,Desktop,5,1789,1,0,Checkout
204250,1577,2023-01-31,Orgánico,Tablet,20,495,0,0,Carrito
204251,2612,2022-03-11,Directo,Desktop,9,1374,1,0,Búsqueda
204252,2503,2024-01-04,"Google Ads",Móvil,17,739,0,0,Checkout
204253,2245,2024-06-13,"Google Ads",Desktop,19,93,1,0,Producto
204254,2015,2024-05-13,Correo,Móvil,10,1582,1,0,Confirmación
204255,1170,2023-09-04,Orgánico,Tablet,1,986,1,0,Inicio
204256,1238,2024-04-17,"Meta Ads",Desktop,18,446,0,0,Checkout
204257,1697,2024-05-24,Correo,Desktop,16,638,1,0,Producto
204258,1622,2022-05-13,Correo,Móvil,12,754,1,0,Carrito
204259,1313,2022-06-14,Directo,Móvil,2,1453,0,0,Confirmación
204260,2648,2022-03-14,Directo,Tablet,5,767,1,0,Checkout
204261,2888,2022-06-07,"TikTok Ads",Móvil,20,33,1,0,Búsqueda
204262,2426,2024-08-06,"Meta Ads",Móvil,2,1000,1,0,Inicio
204263,2428,2024-03-19,Orgánico,Desktop,10,301,0,0,Carrito
204264,1882,2024-01-15,Orgánico,Tablet,19,1079,0,0,Carrito
204265,2047,2023-09-04,Orgánico,Desktop,20,1504,0,0,Checkout
204266,2923,2022-05-07,"TikTok Ads",Móvil,6,1014,0,0,Carrito
204267,1336,2022-12-21,Directo,Móvil,13,1702,0,0,Inicio
204268,NULL,2022-02-04,"Google Ads",Móvil,5,1290,0,0,Checkout
204269,1040,2023-08-06,"Google Ads",Móvil,5,379,0,0,Búsqueda
204270,2422,2024-05-23,Correo,Desktop,8,285,1,0,Búsqueda
204271,2144,2024-11-01,Correo,Móvil,8,337,0,0,Carrito
204272,NULL,2024-10-08,Directo,Tablet,8,834,0,0,Carrito
204273,1922,2022-11-04,Orgánico,Tablet,15,809,0,0,Checkout
204274,1100,2024-08-06,Orgánico,Móvil,16,1560,0,0,Búsqueda
204275,2661,2023-09-23,"Meta Ads",Desktop,2,1248,1,0,Inicio
204276,1949,2023-12-30,"Google Ads",Móvil,5,1668,0,0,Confirmación
204277,1404,2022-10-25,Orgánico,Móvil,4,1647,1,1,Confirmación
204278,1737,2023-04-17,Directo,Desktop,8,689,0,0,Confirmación
204279,2197,2022-11-06,"TikTok Ads",Tablet,11,1617,1,0,Búsqueda
204280,2965,2022-07-26,"Meta Ads",Móvil,9,81,1,0,Búsqueda
204281,2714,2024-08-27,"Meta Ads",Móvil,14,735,1,1,Confirmación
204282,1094,2022-10-19,"Meta Ads",Tablet,16,813,0,0,Búsqueda
204283,2853,2022-06-16,"TikTok Ads",Desktop,15,735,1,0,Búsqueda
204284,2194,2023-02-07,"Meta Ads",Móvil,18,1501,0,0,Confirmación
204285,NULL,2024-11-03,Orgánico,Desktop,5,985,1,0,Inicio
204286,1881,2024-10-12,"Google Ads",Desktop,9,332,0,0,Confirmación
204287,2712,2024-12-01,"Meta Ads",Móvil,9,43,1,0,Checkout
204288,NULL,2023-05-02,"TikTok Ads",Tablet,10,644,1,0,Inicio
204289,NULL,2022-05-22,"Google Ads",Móvil,11,956,0,0,Inicio
204290,1295,2024-01-02,"Google Ads",Móvil,14,195,0,0,Confirmación
204291,2415,2023-07-29,Directo,Móvil,13,1719,1,0,Confirmación
204292,1236,2023-10-05,Orgánico,Tablet,3,508,1,1,Confirmación
204293,1935,2023-01-01,Orgánico,Móvil,20,1078,0,0,Inicio
204294,2873,2022-06-10,Correo,Tablet,20,43,1,0,Inicio
204295,1200,2024-08-29,"Meta Ads",Móvil,6,1001,0,0,Producto
204296,2612,2024-09-24,Directo,Desktop,20,234,0,0,Checkout
204297,1952,2023-08-27,"Meta Ads",Tablet,11,1102,0,0,Checkout
204298,NULL,2024-09-24,Directo,Móvil,18,906,1,0,Carrito
204299,NULL,2024-03-15,"TikTok Ads",Móvil,9,936,1,1,Confirmación
204300,1068,2023-10-23,Correo,Tablet,12,892,0,0,Checkout
204301,NULL,2024-08-25,Directo,Desktop,4,1305,0,0,Búsqueda
204302,1495,2023-07-19,Orgánico,Tablet,8,615,1,0,Producto
204303,1141,2022-12-24,Directo,Desktop,15,871,0,0,Búsqueda
204304,1183,2022-10-07,Orgánico,Tablet,9,422,0,0,Confirmación
204305,1710,2022-12-08,Orgánico,Tablet,16,1160,0,0,Producto
204306,1021,2022-03-16,"Google Ads",Tablet,18,1150,1,0,Confirmación
204307,1248,2024-08-29,Correo,Desktop,12,844,1,0,Búsqueda
204308,1455,2022-05-21,Correo,Tablet,1,103,0,0,Carrito
204309,NULL,2022-01-30,"TikTok Ads",Tablet,2,295,1,0,Producto
204310,2240,2022-04-15,"Meta Ads",Tablet,12,439,0,0,Producto
204311,1961,2023-11-19,"TikTok Ads",Móvil,4,1247,0,0,Carrito
204312,1248,2022-11-17,Orgánico,Desktop,15,1081,0,0,Carrito
204313,2687,2023-06-02,"Meta Ads",Desktop,13,811,0,0,Producto
204314,NULL,2022-12-08,"TikTok Ads",Tablet,18,1431,1,0,Inicio
204315,1986,2024-09-18,"Meta Ads",Desktop,12,1559,0,0,Producto
204316,2246,2022-01-24,Directo,Desktop,4,104,0,0,Carrito
204317,1497,2022-09-30,Orgánico,Móvil,4,1737,0,0,Producto
204318,2644,2022-07-10,"Meta Ads",Tablet,4,120,0,0,Confirmación
204319,2726,2024-05-05,"Google Ads",Tablet,3,382,0,0,Carrito
204320,2123,2022-03-15,Directo,Móvil,5,1030,1,0,Checkout
204321,1466,2022-05-01,Correo,Móvil,12,1605,1,0,Checkout
204322,2568,2024-12-19,"TikTok Ads",Desktop,1,741,0,0,Búsqueda
204323,2556,2024-05-16,"Meta Ads",Móvil,6,474,0,0,Checkout
204324,2203,2022-10-10,"TikTok Ads",Móvil,5,119,0,0,Producto
204325,1940,2024-02-14,Directo,Tablet,6,1253,1,0,Checkout
204326,2539,2023-09-20,Orgánico,Desktop,15,1289,0,0,Carrito
204327,NULL,2024-01-05,"Meta Ads",Móvil,13,1476,0,0,Producto
204328,NULL,2023-11-19,Directo,Tablet,20,19,1,0,Producto
204329,2248,2023-10-08,Correo,Móvil,10,1300,0,0,Checkout
204330,2774,2022-09-08,"Meta Ads",Tablet,14,98,1,0,Confirmación
204331,1436,2024-10-05,Directo,Móvil,16,286,0,0,Checkout
204332,1948,2023-03-17,Correo,Móvil,14,1663,0,0,Búsqueda
204333,2144,2023-08-01,"Google Ads",Móvil,11,477,0,0,Búsqueda
204334,1102,2023-03-26,"Google Ads",Tablet,10,1349,1,0,Producto
204335,1391,2022-03-31,"TikTok Ads",Móvil,19,331,1,1,Confirmación
204336,NULL,2022-07-15,"Meta Ads",Móvil,13,1075,0,0,Carrito
204337,2429,2022-07-01,Directo,Desktop,7,430,0,0,Inicio
204338,2142,2022-02-06,"Google Ads",Tablet,12,735,0,0,Carrito
204339,1758,2024-01-27,Orgánico,Desktop,14,383,0,0,Búsqueda
204340,2892,2023-04-24,Orgánico,Móvil,5,551,0,0,Checkout
204341,1292,2024-09-01,Orgánico,Tablet,8,543,0,0,Producto
204342,1417,2023-04-05,"Meta Ads",Tablet,2,1146,1,0,Carrito
204343,1726,2022-10-31,Orgánico,Tablet,8,1540,0,0,Checkout
204344,2041,2024-10-28,"Meta Ads",Móvil,1,832,1,0,Carrito
204345,1459,2023-03-08,"Google Ads",Tablet,16,1722,1,0,Producto
204346,1900,2024-12-24,"TikTok Ads",Móvil,18,532,0,0,Confirmación
204347,2687,2022-07-29,"Meta Ads",Tablet,17,500,1,0,Checkout
204348,NULL,2023-12-08,"TikTok Ads",Desktop,10,291,0,0,Inicio
204349,1947,2022-12-29,"TikTok Ads",Móvil,20,1448,0,0,Carrito
204350,NULL,2023-09-21,"Google Ads",Móvil,2,33,0,0,Producto
204351,2770,2022-11-17,Directo,Tablet,14,1563,0,0,Confirmación
204352,1293,2024-05-06,"TikTok Ads",Tablet,9,1449,1,1,Confirmación
204353,1649,2022-05-12,"Google Ads",Tablet,9,631,0,0,Producto
204354,2557,2023-07-30,"Meta Ads",Desktop,10,1133,1,0,Búsqueda
204355,NULL,2023-01-09,Orgánico,Tablet,7,1715,1,0,Carrito
204356,1554,2024-05-15,Correo,Desktop,2,1774,1,1,Confirmación
204357,1684,2022-02-28,Orgánico,Tablet,3,1588,1,0,Carrito
204358,1427,2024-01-07,"Meta Ads",Tablet,1,747,1,0,Carrito
204359,1844,2023-07-02,"Meta Ads",Desktop,4,567,1,0,Confirmación
204360,NULL,2024-10-03,Orgánico,Móvil,7,330,0,0,Inicio
204361,1649,2022-07-21,Directo,Tablet,2,908,0,0,Carrito
204362,1141,2023-11-12,Orgánico,Tablet,8,130,1,1,Confirmación
204363,NULL,2024-02-20,"Google Ads",Móvil,17,722,0,0,Confirmación
204364,2107,2024-11-30,"Google Ads",Desktop,15,702,1,0,Producto
204365,NULL,2022-05-14,"TikTok Ads",Tablet,2,1519,1,0,Inicio
204366,1129,2024-11-07,Directo,Móvil,4,886,0,0,Producto
204367,1174,2023-12-20,Orgánico,Desktop,3,559,0,0,Búsqueda
204368,2689,2024-10-13,Orgánico,Móvil,11,1669,1,0,Checkout
204369,1321,2024-02-14,"Google Ads",Móvil,9,1035,0,0,Inicio
204370,1517,2024-05-20,"Google Ads",Móvil,19,48,0,0,Checkout
204371,2996,2023-05-26,"Meta Ads",Móvil,16,252,0,0,Checkout
204372,1958,2022-12-22,"Meta Ads",Desktop,13,203,1,0,Inicio
204373,2302,2022-09-12,"Meta Ads",Tablet,15,105,0,0,Producto
204374,2439,2022-09-08,Correo,Móvil,15,805,0,0,Checkout
204375,1150,2024-08-15,Correo,Desktop,14,703,0,0,Producto
204376,1423,2023-01-05,"Meta Ads",Móvil,13,223,0,0,Inicio
204377,1569,2023-10-04,Directo,Tablet,1,717,0,0,Búsqueda
204378,1843,2023-10-13,"Meta Ads",Móvil,12,472,0,0,Producto
204379,2195,2022-04-29,"Meta Ads",Desktop,1,575,0,0,Producto
204380,NULL,2024-09-01,Orgánico,Desktop,3,1770,1,0,Confirmación
204381,1327,2024-03-22,"Meta Ads",Desktop,11,799,1,0,Inicio
204382,NULL,2022-01-17,Correo,Desktop,1,1662,0,0,Checkout
204383,1136,2022-04-15,Orgánico,Móvil,13,1157,1,0,Inicio
204384,NULL,2022-05-17,"TikTok Ads",Tablet,10,219,0,0,Búsqueda
204385,NULL,2023-01-14,"Google Ads",Tablet,1,1575,0,0,Inicio
204386,NULL,2023-02-12,Orgánico,Desktop,20,611,0,0,Inicio
204387,NULL,2022-05-21,"Meta Ads",Desktop,20,237,0,0,Confirmación
204388,2065,2024-08-07,"TikTok Ads",Móvil,17,938,0,0,Confirmación
204389,2007,2023-02-09,Directo,Desktop,15,981,1,0,Inicio
204390,1205,2022-09-23,Orgánico,Tablet,5,691,0,0,Producto
204391,1769,2024-10-30,Directo,Tablet,12,1616,0,0,Carrito
204392,2310,2023-06-06,"Google Ads",Desktop,5,344,0,0,Carrito
204393,2990,2022-12-07,"TikTok Ads",Desktop,19,1024,1,0,Checkout
204394,2658,2024-01-14,"Google Ads",Tablet,1,160,1,0,Producto
204395,1040,2022-12-13,Orgánico,Desktop,18,685,1,0,Producto
204396,2286,2024-05-05,"Google Ads",Móvil,2,1041,1,0,Inicio
204397,1508,2023-11-19,"Google Ads",Tablet,4,591,0,0,Producto
204398,1658,2023-06-17,"Google Ads",Tablet,17,238,0,0,Checkout
204399,1261,2022-08-09,Correo,Móvil,4,449,1,0,Búsqueda
204400,1902,2022-03-20,"TikTok Ads",Desktop,2,1114,0,0,Confirmación
204401,1502,2024-10-19,Correo,Desktop,13,1018,0,0,Carrito
204402,NULL,2022-06-24,"Google Ads",Móvil,20,1344,0,0,Búsqueda
204403,2012,2023-09-15,"TikTok Ads",Desktop,20,487,1,0,Inicio
204404,1231,2024-12-16,Correo,Desktop,16,69,0,0,Búsqueda
204405,1356,2024-06-22,"Meta Ads",Desktop,14,645,0,0,Inicio
204406,1884,2023-04-27,"Meta Ads",Móvil,3,577,1,0,Búsqueda
204407,1852,2022-02-15,"Meta Ads",Tablet,12,1238,0,0,Producto
204408,2279,2024-05-29,"TikTok Ads",Móvil,9,1364,0,0,Búsqueda
204409,1803,2024-11-02,Correo,Desktop,3,1084,1,0,Inicio
204410,1532,2023-02-25,Directo,Tablet,11,1076,1,0,Producto
204411,1328,2023-07-10,Correo,Tablet,8,1264,0,0,Búsqueda
204412,2712,2024-11-06,Directo,Móvil,7,1259,0,0,Inicio
204413,2236,2022-08-25,Directo,Tablet,16,88,0,0,Checkout
204414,2818,2023-02-22,"Meta Ads",Desktop,14,1535,0,0,Carrito
204415,1939,2023-05-21,"Google Ads",Tablet,15,886,0,0,Búsqueda
204416,1338,2024-01-05,"Google Ads",Móvil,20,1063,0,0,Búsqueda
204417,1914,2024-03-02,"Meta Ads",Móvil,10,1097,0,0,Búsqueda
204418,NULL,2024-10-29,"TikTok Ads",Desktop,11,877,1,0,Carrito
204419,NULL,2024-10-18,Directo,Desktop,15,646,1,0,Producto
204420,1994,2022-11-11,Correo,Móvil,13,551,1,0,Carrito
204421,1559,2023-02-25,Correo,Desktop,18,1505,0,0,Carrito
204422,NULL,2024-06-29,"Meta Ads",Desktop,5,593,0,0,Búsqueda
204423,1660,2023-11-06,Directo,Tablet,8,1597,0,0,Checkout
204424,NULL,2024-09-17,Orgánico,Desktop,3,1104,0,0,Carrito
204425,1005,2024-08-30,Correo,Móvil,5,1112,0,0,Checkout
204426,2078,2024-12-19,Orgánico,Móvil,19,1396,0,0,Confirmación
204427,1518,2024-10-14,Orgánico,Desktop,19,748,0,0,Inicio
204428,2417,2022-12-21,"TikTok Ads",Tablet,7,1621,0,0,Checkout
204429,2380,2022-12-26,Orgánico,Móvil,18,74,0,0,Inicio
204430,1390,2023-11-15,Orgánico,Tablet,13,456,1,0,Producto
204431,1513,2022-01-28,"TikTok Ads",Móvil,12,1437,0,0,Búsqueda
204432,1343,2023-08-26,Correo,Móvil,1,564,1,0,Búsqueda
204433,1550,2022-04-28,Correo,Móvil,9,553,0,0,Inicio
204434,1828,2024-09-18,"TikTok Ads",Desktop,12,1753,1,0,Confirmación
204435,1983,2023-06-19,Orgánico,Móvil,3,1063,1,1,Confirmación
204436,NULL,2024-06-14,"Meta Ads",Desktop,8,1209,0,0,Producto
204437,1220,2023-02-10,Orgánico,Móvil,20,1070,0,0,Búsqueda
204438,1996,2023-07-22,"Google Ads",Tablet,13,203,0,0,Producto
204439,2695,2023-07-03,Directo,Móvil,20,1396,0,0,Carrito
204440,1340,2024-03-12,Correo,Tablet,19,1487,1,0,Carrito
204441,1072,2022-06-14,Directo,Desktop,9,1509,1,0,Confirmación
204442,1086,2024-07-27,Correo,Tablet,17,1246,0,0,Carrito
204443,NULL,2022-05-20,Directo,Tablet,9,902,0,0,Confirmación
